FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,CUSTOM_FIELD_1,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,DIOXINS/FURANS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659002,WHODIOXTEQ(F),WHO Dioxin TEQ(Fish-NDs used at 1/2 DL),,5.6900000000,5.69,ppt,,Yes,Y,,,,,,,ppt,,,5.69,ppt,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7429-90-5,Aluminum,Y,3800.0000000000,3800,ppm,,Yes,Y,,,,,,,ppm,,,3800,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7439-89-6,Iron,Y,21000.0000000000,21000,ppm,,Yes,Y,,,,,,,ppm,,,21000,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7439-92-1,Lead,Y,120.0000000000,120,ppm,,Yes,Y,,,,,,,ppm,,,120,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7439-95-4,Magnesium,Y,2300.0000000000,2300,ppm,,Yes,Y,,,,,,,ppm,,,2300,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7439-96-5,Manganese,Y,380.0000000000,380,ppm,,Yes,Y,,,,,,,ppm,,,380,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7439-97-6,Mercury,Y,0.1500000000,0.15,ppm,,Yes,Y,,,,,,,ppm,,,0.15,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-02-0,Nickel,Y,0.1500000000,0.15,ppm,,Yes,Y,,,,,,,ppm,,,0.15,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-09-7,Potassium,,207.0000000000,207,ppm,,Yes,Y,,,,,,,ppm,,,207,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-22-4,Silver,Y,,,ppm,,Yes,N,U,,U,,,,ppm,,,,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-23-5,Sodium,Y,210.0000000000,210,ppm,,Yes,Y,,,,,,,ppm,,,210,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-28-0,Thallium,Y,15.0000000000,15,ppm,,Yes,Y,,,,,,,ppm,,,15,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-36-0,Antimony,Y,,,ppm,,Yes,N,U,,U,,,,ppm,,,,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,U,,,,,PR,23.21649,,
4,NJD980528996,R10,R10,276601,R10,R10,2/21/1990,N,0,0.5,ft,SE,1990 Surficial Sediment Investigation,,LB,,,,METALS,2/21/1990,NA,N,INITIAL,,,,PREMIS_Phase2RIWP,,1,659003,7440-38-2,Arsenic,Y,25.0000000000,25,ppm,,Yes,Y,,,,,,,ppm,,,25,ppm,TRG,-74.16106893,40.94115013,99999998.75,99999999,99999998.5,-74.16106893,40.94115013,,,,,,PR,23.21649,,
