,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
1073,NJD980528996,NB459,Newark Bay Diamond Alkali,,,NB459-SED,Sediment Grab,2013-08-12 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW92,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-22,SE,DRY,AXYS,E1613B,2013-09-27 04:43:46,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381872,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",,3.2,3.2,ng/kg,3.2,Yes,N,U,U,U,3.2,0.176,3.2,ng/kg,,,,ng/kg,TRG,-74.187633,40.608067,,,-0.0328083,0,-0.0656166,-74.187633,40.608067,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,U qualified data are reported at the RL,Y,CLP Validation
1074,NJD980528996,NB459,Newark Bay Diamond Alkali,,,NB459-SED,Sediment Grab,2013-08-12 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW92,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-22,SE,DRY,AXYS,E1613B,2013-09-27 10:47:43,2C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381873,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",,26.0,26.0,ng/kg,0.74,Yes,Y,,,,0.63,0.743,0.74,ng/kg,,26.0,26.0,ng/kg,TRG,-74.187633,40.608067,,,-0.0328083,0,-0.0656166,-74.187633,40.608067,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1075,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,18.0,18.0,ng/kg,0.64,Yes,Y,,,,0.64,0.0969,0.64,ng/kg,,18.0,18.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1076,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",,21.0,21.0,ng/kg,3.2,Yes,Y,,,,3.2,0.135,3.2,ng/kg,,21.0,21.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1077,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",,230.0,230.0,ng/kg,,Yes,Y,,,,,,,,,230.0,230.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1078,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,3268-87-9,Octachlorodibenzo-p-dioxin,,6300.0,6300.0,ng/kg,6.4,Yes,Y,,,,6.4,0.188,6.4,ng/kg,,6300.0,6300.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1079,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,250.0,250.0,ng/kg,,Yes,Y,,,,,,,,,250.0,250.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1080,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,420.0,420.0,ng/kg,3.2,Yes,Y,,,,3.2,0.382,3.2,ng/kg,,420.0,420.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1081,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,58.0,58.0,ng/kg,,Yes,Y,,,,,,,,,58.0,58.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1082,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,1000.0,1000.0,ng/kg,,Yes,Y,,,,,,,,,1000.0,1000.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1083,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,380.0,380.0,ng/kg,,Yes,Y,,,,,,,,,380.0,380.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1084,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,39001-02-0,Octachlorodibenzofuran,,320.0,320.0,ng/kg,6.4,Yes,Y,,,,6.4,0.104,6.4,ng/kg,,320.0,320.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1085,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,6.0,6.0,ng/kg,3.2,Yes,Y,,,,3.2,0.125,3.2,ng/kg,,6.0,6.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1086,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,4.6,4.6,ng/kg,3.2,Yes,Y,,,,3.2,0.106,3.2,ng/kg,,4.6,4.6,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1087,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,95.0,95.0,ng/kg,,Yes,Y,,,K,,,,,,95.0,95.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1088,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,15.0,15.0,ng/kg,3.2,Yes,Y,,,,3.2,0.217,3.2,ng/kg,,15.0,15.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1089,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",,240.0,240.0,ng/kg,,Yes,Y,,,,,,,,,240.0,240.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1090,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",,320.0,320.0,ng/kg,,Yes,Y,,,K,,,,,,320.0,320.0,ng/kg,CAL,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1091,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",,15.0,15.0,ng/kg,3.2,Yes,Y,,,,3.2,0.158,3.2,ng/kg,,15.0,15.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1092,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",,13.0,13.0,ng/kg,3.2,Yes,Y,,,,3.2,0.17,3.2,ng/kg,,13.0,13.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1093,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",,17.0,17.0,ng/kg,3.2,Yes,Y,,,,3.2,0.107,3.2,ng/kg,,17.0,17.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1094,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",,23.0,23.0,ng/kg,3.2,Yes,Y,,,,3.2,0.131,3.2,ng/kg,,23.0,23.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1095,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",,12.0,12.0,ng/kg,3.2,Yes,Y,,,,3.2,0.112,3.2,ng/kg,,12.0,12.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1096,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",,210.0,210.0,ng/kg,3.2,Yes,Y,,,,3.2,0.148,3.2,ng/kg,,210.0,210.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1097,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",,37.0,37.0,ng/kg,3.2,Yes,Y,,,,3.2,0.106,3.2,ng/kg,,37.0,37.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1098,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-27 01:58:01,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381874,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",,3.2,3.2,ng/kg,3.2,Yes,N,U,U,U,3.2,0.142,3.2,ng/kg,,,,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,U qualified data are reported at the RL,Y,CLP Validation
1099,NJD980528996,NB461,Newark Bay Diamond Alkali,,,NB461-SED,Sediment Grab,2013-08-15 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW93,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-23,SE,DRY,AXYS,E1613B,2013-09-30 11:02:14,2C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381875,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",,27.0,27.0,ng/kg,0.64,Yes,Y,,,,0.64,0.578,0.64,ng/kg,,27.0,27.0,ng/kg,TRG,-74.240117,40.555183,,,-0.0328083,0,-0.0656166,-74.240117,40.555183,Arthur Kill,EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1100,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,220.0,220.0,ng/kg,0.63,Yes,Y,,,,0.63,0.149,0.63,ng/kg,,220.0,220.0,ng/kg,TRG,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1101,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",,15.0,15.0,ng/kg,3.1,Yes,Y,,,,3.1,0.115,3.1,ng/kg,,15.0,15.0,ng/kg,TRG,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1102,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",,290.0,290.0,ng/kg,,Yes,Y,,,,,,,,,290.0,290.0,ng/kg,CAL,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1103,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,3268-87-9,Octachlorodibenzo-p-dioxin,,4400.0,4400.0,ng/kg,6.3,Yes,Y,,,,6.3,0.145,6.3,ng/kg,,4400.0,4400.0,ng/kg,TRG,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1104,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,140.0,140.0,ng/kg,,Yes,Y,,,,,,,,,140.0,140.0,ng/kg,CAL,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1105,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,380.0,380.0,ng/kg,3.1,Yes,Y,,,,3.1,0.283,3.1,ng/kg,,380.0,380.0,ng/kg,TRG,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1106,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,37.0,37.0,ng/kg,,Yes,Y,,,,,,,,,37.0,37.0,ng/kg,CAL,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
1107,NJD980528996,NB450,Newark Bay Diamond Alkali,,,NB700-SED,Sediment Grab,2013-07-16 08:00:00,N,,0,2,cm,,SE,CLP ID: BAW94,,,2013 EPA-DESA Post Hurricane Sandy Grab,,,,LB,L20214-24,SE,DRY,AXYS,E1613B,2013-09-27 02:53:20,1C,T,INITIAL,METHOD,,,BAW91,,1.0,,,381876,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,890.0,890.0,ng/kg,,Yes,Y,,,,,,,,,890.0,890.0,ng/kg,CAL,-74.141283,40.740067,,,-0.0328083,0,-0.0656166,-74.141283,40.740067,Passaic; sample represents a co-locate (not a field duplicate),EPA confirmed on 2/6/15 that results reported on dry weight basis; percent moisture not available,,Y,CLP Validation
