,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,CUSTOM_FIELD_1,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS
20,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",,0.00036,0.00036,ug/kg,0.00036,Yes,N,U,,U,,,0.00036,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
21,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,0.0003,0.0003,ug/kg,0.0003,Yes,N,U,,U,,,0.0003,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
22,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",,0.0011,0.0011,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0011,0.0011,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
23,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",,0.001,0.001,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.001,0.001,ug/kg,CAL,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
24,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",,0.0006,0.0006,ug/kg,0.0006,Yes,N,U,,U,,,0.0006,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
25,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",,0.00072,0.00072,ug/kg,0.00072,Yes,N,U,,U,,,0.00072,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
26,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",,0.00061,0.00061,ug/kg,0.00061,Yes,N,U,,U,,,0.00061,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
27,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",,0.00088,0.00088,ug/kg,0.00088,Yes,N,U,,U,,,0.00088,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
28,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",,0.0005,0.0005,ug/kg,0.0005,Yes,N,U,,U,,,0.0005,ug/kg,,,,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
29,4,NJD980528996,PRP-99-01,PRP-99-01,199846,PRP-99-01-SD-1,PRP-99-01-SD-1,1999-07-30 12:00:00,N,0,1,ft,SE,1999 Sediment Sampling Program,,LB,UNKNOWN-HISTORICAL,SE,UNKNOWN,DDX/DDF,1999-07-30 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,503260,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",,0.0023,0.0023,ug/kg,,Yes,Y,,,,,,,ug/kg,,0.0023,0.0023,ug/kg,TRG,-74.1989838036,40.6346144024,9999998.5,9999999,9999998,-74.1989838036,40.6346144024,Historical-TSI Data,,,,,AK,11.24112,,
