,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,CUSTOM_FIELD_1,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS
853,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,72-54-8,"p,p'-DDD",Y,44.0,44.0,ug/kg,44.0,Yes,N,UJ,,UJ,,,44.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
854,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,72-55-9,"p,p'-DDE",Y,120.0,120.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,120.0,120.0,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
855,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,7421-93-4,Endrin aldehyde,Y,25.0,25.0,ug/kg,25.0,Yes,N,U,,U,,,25.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
856,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,76-44-8,Heptachlor,Y,35.0,35.0,ug/kg,35.0,Yes,N,U,,U,,,35.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
857,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,8001-35-2,Toxaphene,Y,850.0,850.0,ug/kg,850.0,Yes,N,U,,U,,,850.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
858,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,959-98-8,alpha-Endosulfan,Y,25.0,25.0,ug/kg,25.0,Yes,N,U,,U,,,25.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
859,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,BBL-AGCHLOR,Total Alpha + Gamma Chlordane,,,,,,Yes,N,U,,U,,,,,,0.0,0.0,,CAL,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
860,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,DDTS,DDT Total,,120.0,120.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,120.0,120.0,ug/kg,CAL,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
861,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,PCB/PEST,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504299,TOT-PCB-ARO,"PCB, Total Aroclors",,670.0,670.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,670.0,670.0,ug/kg,CAL,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
862,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,100-01-6,4-Nitroaniline,Y,280.0,280.0,ug/kg,280.0,Yes,N,U,,U,,,280.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
863,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,100-02-7,4-Nitrophenol,Y,1500.0,1500.0,ug/kg,1500.0,Yes,N,U,,U,,,1500.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
864,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,101-55-3,4-Bromophenyl phenyl ether,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
865,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,105-67-9,"2,4-Dimethylphenol",Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
866,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,106-44-5,4-Methylphenol (p-Cresol),Y,97000.0,97000.0,ug/kg,,Yes,Y,D,,D,,,,ug/kg,,97000.0,97000.0,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
867,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,106-46-7,"1,4-Dichlorobenzene",Y,250.0,250.0,ug/kg,250.0,Yes,N,U,,U,,,250.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
868,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,106-47-8,4-Chloroaniline,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
869,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,108-60-1,Bis(2-chloro-1-methylethyl) ether,Y,2500.0,2500.0,ug/kg,2500.0,Yes,N,U,,U,,,2500.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
870,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,108-95-2,Phenol,Y,500.0,500.0,ug/kg,500.0,Yes,N,U,,U,,,500.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
871,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,111-44-4,Bis(2-chloroethyl) ether  (2-Chloroethyl ether),Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
872,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,111-91-1,Bis(2-chloroethoxy) methane,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
873,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,117-81-7,Bis(2-ethylhexyl) phthalate,Y,3000.0,3000.0,ug/kg,3000.0,Yes,N,UJ,,UJ,,,3000.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
874,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,117-84-0,Di-n-octylphthalate,Y,500.0,500.0,ug/kg,500.0,Yes,N,UJ,,UJ,,,500.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
875,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,118-74-1,Hexachlorobenzene,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
876,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,120-12-7,Anthracene,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
877,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,120-82-1,"1,2,4-Trichlorobenzene",Y,32.0,32.0,ug/kg,,Yes,Y,G,,G,,,,ug/kg,,32.0,32.0,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
878,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,120-83-2,"2,4-Dichlorophenol",Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
879,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,121-14-2,"2,4-Dinitrotoluene",Y,250.0,250.0,ug/kg,250.0,Yes,N,U,,U,,,250.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
880,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,129-00-0,Pyrene,Y,110.0,110.0,ug/kg,110.0,Yes,N,UJ,,UJ,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
881,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,131-11-3,Dimethyl phthalate,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
882,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,132-64-9,Dibenzofuran,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
883,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,191-24-2,"Benzo(g,h,i)perylene",Y,120.0,120.0,ug/kg,,Yes,Y,GJ,,GJ,,,,ug/kg,,120.0,120.0,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
884,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,193-39-5,"Indeno(1,2,3-c,d)pyrene",Y,250.0,250.0,ug/kg,250.0,Yes,N,UJ,,UJ,,,250.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
885,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,205-99-2,Benzo(b)fluoranthene,Y,110.0,110.0,ug/kg,110.0,Yes,N,UJ,,UJ,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
886,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,206-44-0,Fluoranthene,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
887,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,207-08-9,Benzo(k)fluoranthene,Y,110.0,110.0,ug/kg,110.0,Yes,N,UJ,,UJ,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
888,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,208-96-8,Acenaphthylene,Y,110.0,110.0,ug/kg,110.0,Yes,N,U,,U,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
889,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,218-01-9,Chrysene,Y,110.0,110.0,ug/kg,110.0,Yes,N,UJ,,UJ,,,110.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
890,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,50-32-8,Benzo(a)pyrene,Y,250.0,250.0,ug/kg,250.0,Yes,N,UJ,,UJ,,,250.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
891,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,51-28-5,"2,4-Dinitrophenol",Y,1500.0,1500.0,ug/kg,1500.0,Yes,N,U,,U,,,1500.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
892,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,53-70-3,"Dibenz(a,h)anthracene",Y,250.0,250.0,ug/kg,250.0,Yes,N,UJ,,UJ,,,250.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
893,4,NJD980528996,PR01TIAE-4,PR01TIAE-4,199965,PR01TIAE-4,PR01TIAE-4,2001-08-06 12:00:00,N,,,,TA,2001 Supplemental ESP Biota Sampling,,LB,UNKNOWN-HISTORICAL,TA,UNKNOWN,SVOC,2001-08-06 12:00:00,,N,INITIAL,,,,TSI PRSA V.4.0,,1,504300,534-52-1,"4,6-Dinitro-2-methylphenol",Y,1500.0,1500.0,ug/kg,1500.0,Yes,N,U,,U,,,1500.0,ug/kg,,,,ug/kg,TRG,-74.1643043127,40.7539531997,,,,-74.1643043127,40.7539531997,Historical-TSI Data,,,Fillet - skin on,American Eel,PR,6.055681,,
