,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS,CUSTOM_FIELD_1
1156,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,53469-21-9,Aroclor 1242,Y,63.0,63.0,ug/kg,63.0,Yes,N,U,U,U,,,63.0,ug/kg,,,63.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1157,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,53494-70-5,Endrin ketone,Y,6.3,6.3,ug/kg,6.3,Yes,N,U,U,U,,,6.3,ug/kg,,,6.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1158,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,58-89-9,gamma-BHC (Lindane),Y,3.3,3.3,ug/kg,3.3,Yes,N,U,U,U,,,3.3,ug/kg,,,3.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1159,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,60-57-1,Dieldrin,Y,6.3,6.3,ug/kg,6.3,Yes,N,U,U,U,,,6.3,ug/kg,,,6.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1160,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,72-20-8,Endrin,Y,6.3,6.3,ug/kg,6.3,Yes,N,U,U,U,,,6.3,ug/kg,,,6.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1161,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,72-43-5,Methoxychlor,Y,33.0,33.0,ug/kg,33.0,Yes,N,U,U,U,,,33.0,ug/kg,,,33.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1162,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,72-54-8,"p,p'-DDD",Y,67.0,67.0,ug/kg,,Yes,Y,J,J,,,,,ug/kg,,67.0,67.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1163,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,72-55-9,"p,p'-DDE",Y,65.0,65.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,65.0,65.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1164,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,7421-93-4,Endrin aldehyde,Y,6.3,6.3,ug/kg,6.3,Yes,N,U,U,U,,,6.3,ug/kg,,,6.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1165,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,76-44-8,Heptachlor,Y,3.3,3.3,ug/kg,3.3,Yes,N,U,U,U,,,3.3,ug/kg,,,3.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1166,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,8001-35-2,Toxaphene,Y,330.0,330.0,ug/kg,330.0,Yes,N,U,U,U,,,330.0,ug/kg,,,330.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1167,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-12A,SE,,MC PEST(S),2004-07-13 14:35:00,,N,INITIAL,,,,416083,,1,533123,959-98-8,alpha-Endosulfan,Y,3.3,3.3,ug/kg,3.3,Yes,N,U,U,U,,,3.3,ug/kg,,,3.3,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1168,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,100-41-4,Ethylbenzene,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1169,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,100-42-5,Styrene,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1170,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,10061-01-5,"cis-1,3-Dichloropropene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1171,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,10061-02-6,"trans-1,3-Dichloropropene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1172,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,106-46-7,"1,4-Dichlorobenzene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1173,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,106-93-4,"1,2-Dibromoethane (Ethylene dibromide)",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1174,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,107-06-2,"1,2-Dichloroethane",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1175,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,108-10-1,Methyl isobutyl ketone (4-Methyl-2-pentanone),Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1176,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,108-87-2,Methylcyclohexane,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1177,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,108-88-3,Toluene,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1178,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,108-90-7,Chlorobenzene,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1179,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,110-82-7,Cyclohexane,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1180,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,120-82-1,"1,2,4-Trichlorobenzene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1181,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,124-48-1,Dibromochloromethane,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1182,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,127-18-4,Tetrachloroethylene (PCE),Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1183,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,1330-20-7,"Dimethyl Benzene/ Xylenes, Total",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1184,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,156-59-2,"cis-1,2-Dichloroethylene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1185,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,156-60-5,"trans-1,2-Dichloroethene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1186,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,1634-04-4,tert-Butyl methyl ether (MTBE),Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1187,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,541-73-1,"1,3-Dichlorobenzene",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1188,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,56-23-5,Carbon tetrachloride,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1189,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,591-78-6,2-Hexanone,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1190,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,67-64-1,Acetone,Y,39.0,39.0,ug/kg,,Yes,Y,,,,,,,ug/kg,,39.0,39.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1191,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,67-66-3,Chloroform,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1192,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,71-43-2,Benzene,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1193,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,71-55-6,"1,1,1-Trichloroethane",Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1194,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,74-83-9,Bromomethane,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
1195,4,NJD980528996,LPRP-00505,LPRP-00505,215687,LPRP-SCSS-PSR-000522,LPRP-SCSS-PSR-000522,2004-07-13 14:35:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2771,SE,,MC VOA(LS),2004-07-13 14:35:00,,N,INITIAL,,,,417562,,1,533124,74-87-3,Chloromethane,Y,31.0,31.0,ug/kg,31.0,Yes,N,U,U,U,,,31.0,ug/kg,,,31.0,ug/kg,TRG,-74.13115764,40.74175724,-2.5,-2,-3,-74.13115764,40.74175724,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
