,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
53,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,76-44-8,Heptachlor,3.8,ug/kg,3.8,N,Yes,-74.16625126,40.74459918
54,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,8001-35-2,Toxaphene,400.0,ug/kg,400.0,N,Yes,-74.16625126,40.74459918
55,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,959-98-8,alpha-Endosulfan,13.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
56,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,BBL-AGCHLOR,Total Alpha + Gamma Chlordane,44.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
57,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,PCB/PEST,DDTS,DDT Total,149.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
58,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,100-01-6,4-Nitroaniline,9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
59,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,100-02-7,4-Nitrophenol,9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
60,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,101-55-3,4-Bromophenyl phenyl ether,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
61,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,105-67-9,"2,4-Dimethylphenol",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
62,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,106-44-5,4-Methylphenol (p-Cresol),4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
63,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,106-46-7,"1,4-Dichlorobenzene",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
64,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,106-47-8,4-Chloroaniline,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
65,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,108-60-1,Bis(2-chloro-1-methylethyl) ether,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
66,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,108-95-2,Phenol,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
67,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,111-44-4,Bis(2-chloroethyl) ether  (2-Chloroethyl ether),4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
68,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,111-91-1,Bis(2-chloroethoxy) methane,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
69,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,117-81-7,Bis(2-ethylhexyl) phthalate,13000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
70,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,117-84-0,Di-n-octylphthalate,700.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
71,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,118-74-1,Hexachlorobenzene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
72,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,120-12-7,Anthracene,1000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
73,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,120-82-1,"1,2,4-Trichlorobenzene",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
74,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,120-83-2,"2,4-Dichlorophenol",9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
75,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,121-14-2,"2,4-Dinitrotoluene",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
76,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,129-00-0,Pyrene,4600.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
77,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,131-11-3,Dimethyl phthalate,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
78,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,132-64-9,Dibenzofuran,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
79,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,191-24-2,"Benzo(g,h,i)perylene",1600.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
80,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,193-39-5,"Indeno(1,2,3-c,d)pyrene",1600.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
81,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,205-99-2,Benzo(b)fluoranthene,2400.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
82,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,206-44-0,Fluoranthene,3700.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
83,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,207-08-9,Benzo(k)fluoranthene,3600.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
84,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,208-96-8,Acenaphthylene,710.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
85,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,218-01-9,Chrysene,3000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
86,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,50-32-8,Benzo(a)pyrene,2900.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
87,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,51-28-5,"2,4-Dinitrophenol",9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
88,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,53-70-3,"Dibenz(a,h)anthracene",830.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
89,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,534-52-1,"4,6-Dinitro-2-methylphenol",9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
90,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,541-73-1,"1,3-Dichlorobenzene",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
91,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,56-55-3,Benzo(a)anthracene,2300.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
92,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,59-50-7,4-Chloro-3-methylphenol,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
93,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,606-20-2,"2,6-Dinitrotoluene",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
94,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,621-64-7,n-Nitrosodi-n-propylamine,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
95,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,67-72-1,Hexachloroethane,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
96,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,7005-72-3,4-Chlorophenyl phenyl ether,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
97,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,77-47-4,Hexachlorocyclopentadiene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
98,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,78-59-1,Isophorone,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
