,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
55,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",9.9,ng/kg,3.4,Y,Yes,-73.86895,40.5746
56,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
57,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",27.0,ng/kg,,Y,Yes,-73.86895,40.5746
58,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
59,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,39001-02-0,Octachlorodibenzofuran,6.8,ng/kg,6.8,N,Yes,-73.86895,40.5746
60,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
61,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
62,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",2.6,ng/kg,,Y,Yes,-73.86895,40.5746
63,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
64,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
