,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
42,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",0.0336,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
43,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",0.00189,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
44,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",0.000654,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
45,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",0.00268,ug/kg,0.00268,N,Yes,-74.1642047745,40.7566289398
46,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",0.00303,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
47,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",0.000499,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
48,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",0.00571,ug/kg,0.00571,N,Yes,-74.1642047745,40.7566289398
49,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",0.00692,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
50,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",4.3e-05,ug/kg,4.3e-05,N,Yes,-74.1642047745,40.7566289398
51,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,BBL-2378CONG,"Total 2,3,7,8-Congeners",0.051,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
52,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,BBL-TPCDDS,Total PCDDs,0.0499,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
53,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,DDX/DDF,BBL-TPCDFS,Total PCDFs,0.0772,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
54,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HERBICIDES,93-72-1,"Silvex (2,4,5-TP)",1000.0,ug/kg,1000.0,N,Yes,-74.1642047745,40.7566289398
55,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HERBICIDES,93-76-5,"2,4,5-T (Trichlorophenoxyacetic Acid)",1000.0,ug/kg,1000.0,N,Yes,-74.1642047745,40.7566289398
56,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HERBICIDES,94-75-7,"2,4-D (Dichlorophenoxyacetic Acid)",2400.0,ug/kg,2400.0,N,Yes,-74.1642047745,40.7566289398
57,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HERBICIDES,94-82-6,"2,4 DB",310.0,ug/kg,310.0,N,Yes,-74.1642047745,40.7566289398
58,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,25429-29-2,Total Pentachlorobiphenyls,674.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
59,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,26601-64-9,Total Hexachlorobiphenyls,1280.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
60,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,28655-71-2,Total Heptachlorobiphenyls,1380.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
61,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,55722-26-4,Total Octachlorobiphenyls,251.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
62,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,DCBPH,Total Dichlorodiphenyls,0.784,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
63,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,DECBPH,Decachlorobiphenyl,3.53,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
64,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,MONOCB,Total Monochlorobiphenyls,0.0191,ug/kg,0.0191,N,Yes,-74.1642047745,40.7566289398
65,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,NCBPH,Total Nonachlorobiphenyls,21.4,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
66,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,TECBPH,Total Tetrachlorobiphenyls,396.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
67,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,TPCB-HOMOLOGUE,Total PCBs - Homologue Groups,4050.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
68,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,HOMOLOGUE,TRICBPH,Total Trichlorobiphenyls,47.5,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
69,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7429-90-5,Aluminum,5900.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
70,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7439-89-6,Iron,8300.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
71,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7439-92-1,Lead,810.0,ug/kg,810.0,N,Yes,-74.1642047745,40.7566289398
72,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7439-95-4,Magnesium,177000.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
73,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7439-96-5,Manganese,290.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
74,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7439-97-6,Mercury,420.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
75,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-02-0,Nickel,730.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
76,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-09-7,Potassium,3040000.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
77,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-22-4,Silver,140.0,ug/kg,140.0,N,Yes,-74.1642047745,40.7566289398
78,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-23-5,Sodium,740000.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
79,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-28-0,Thallium,840.0,ug/kg,840.0,N,Yes,-74.1642047745,40.7566289398
80,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-36-0,Antimony,640.0,ug/kg,640.0,N,Yes,-74.1642047745,40.7566289398
81,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-38-2,Arsenic,370.0,ug/kg,370.0,N,Yes,-74.1642047745,40.7566289398
82,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-39-3,Barium,46.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
83,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-41-7,Beryllium,29.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
84,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-43-9,Cadmium,54.0,ug/kg,54.0,N,Yes,-74.1642047745,40.7566289398
85,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-47-3,Chromium,150.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
86,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-48-4,Cobalt,180.0,ug/kg,180.0,N,Yes,-74.1642047745,40.7566289398
87,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-50-8,Copper,1500.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
88,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-62-2,Vanadium,190.0,ug/kg,190.0,N,Yes,-74.1642047745,40.7566289398
89,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-66-6,Zinc,28000.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
90,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7440-70-2,Calcium,696000.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
91,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,MET,7782-49-2,Selenium,1400.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
92,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,ORGANOTIN,1002-53-5,Dibutyltin,0.791,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
93,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,ORGANOTIN,1461-25-2,Tetrabutyltin,4.0,ug/kg,4.0,N,Yes,-74.1642047745,40.7566289398
94,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,ORGANOTIN,688-73-3,Tri-n-butyltin hydride,2.41,ug/kg,2.41,N,Yes,-74.1642047745,40.7566289398
95,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,ORGANOTIN,78763-54-9,Monobutyltin,2.0,ug/kg,2.0,N,Yes,-74.1642047745,40.7566289398
96,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,2050-68-2,"Dichlorobiphenyl; 4,4'- (PCB 15)",0.267,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
97,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,2051-24-3,Decachlorobiphenyl (PCB 209),3.53,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
98,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,2051-60-7,Chlorobiphenyl; 2- (PCB 1),0.0191,ug/kg,0.0191,N,Yes,-74.1642047745,40.7566289398
99,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,2051-62-9,Chlorobiphenyl; 4- (PCB 3),0.0191,ug/kg,0.0191,N,Yes,-74.1642047745,40.7566289398
