,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
81,615-41-42,7/19/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,58,ppm,,Y,Yes,-74.152442,40.734441
82,615-43-44,7/19/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,26,ppm,,Y,Yes,-74.152576,40.734416
83,615-43-44,7/19/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,53,ppm,,Y,Yes,-74.152576,40.734416
84,615-45-46,7/19/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,67,ppm,,Y,Yes,-74.152872,40.734385
85,615-45-46,7/19/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,53,ppm,,Y,Yes,-74.152872,40.734385
86,616-41-42,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,80,ppm,,Y,Yes,-74.121953,40.720119
87,616-41-42,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,513,ppm,,Y,Yes,-74.121953,40.720119
88,616-43-44,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,96,ppm,,Y,Yes,-74.121926,40.72033
89,616-43-44,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,453,ppm,,Y,Yes,-74.121926,40.72033
90,616-45-46,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,128,ppm,,Y,Yes,-74.121799,40.720351
91,616-45-46,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,5,ppm,5.0,N,Yes,-74.121799,40.720351
92,617-41-42,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,41,ppm,,Y,Yes,-74.121359,40.71994
93,617-41-42,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,48,ppm,,Y,Yes,-74.121359,40.71994
94,617-43-44,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,97,ppm,,Y,Yes,-74.121188,40.720118
95,617-43-44,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,258,ppm,,Y,Yes,-74.121188,40.720118
96,617-45-46,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,114,ppm,,Y,Yes,-74.121162,40.720189
97,617-45-46,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,38,ppm,,Y,Yes,-74.121162,40.720189
98,618-41-42,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,17,ppm,,Y,Yes,-74.120966,40.719867
99,618-41-42,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,443,ppm,,Y,Yes,-74.120966,40.719867
100,618-43-44,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,120,ppm,,Y,Yes,-74.120974,40.719754
101,618-43-44,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,127,ppm,,Y,Yes,-74.120974,40.719754
102,618-45-46,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,69,ppm,,Y,Yes,-74.120532,40.72004
103,618-45-46,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,83,ppm,,Y,Yes,-74.120532,40.72004
104,619,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,27,ppm,,Y,Yes,-74.120624,40.719758
105,619,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,30,ppm,,Y,Yes,-74.120624,40.719758
106,619,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,32,ppm,,Y,Yes,-74.120624,40.719758
107,619,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,59,ppm,,Y,Yes,-74.120624,40.719758
108,619,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,53,ppm,,Y,Yes,-74.120624,40.719758
109,619,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,59,ppm,,Y,Yes,-74.120624,40.719758
110,620,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,21,ppm,,Y,Yes,-74.120303,40.719792
111,620,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,39,ppm,,Y,Yes,-74.120303,40.719792
112,620,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,59,ppm,,Y,Yes,-74.120303,40.719792
113,620,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,46,ppm,,Y,Yes,-74.120303,40.719792
114,620,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,75,ppm,,Y,Yes,-74.120303,40.719792
115,620,7/20/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,75,ppm,,Y,Yes,-74.120303,40.719792
116,621,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,124,ppm,,Y,Yes,-74.12234,40.71729
117,621,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,86,ppm,,Y,Yes,-74.12234,40.71729
118,621,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,115,ppm,,Y,Yes,-74.12234,40.71729
