,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
45,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-41-7,Beryllium,,ppm,,N,Yes,-74.16106893,40.94115013
46,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-43-9,Cadmium,5.6,ppm,,Y,Yes,-74.16106893,40.94115013
47,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-47-3,Chromium,70.0,ppm,,Y,Yes,-74.16106893,40.94115013
48,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-48-4,Cobalt,8.7,ppm,,Y,Yes,-74.16106893,40.94115013
49,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-50-8,Copper,70.0,ppm,,Y,Yes,-74.16106893,40.94115013
50,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-62-2,Vanadium,4.1,ppm,,Y,Yes,-74.16106893,40.94115013
51,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-66-6,Zinc,120.0,ppm,,Y,Yes,-74.16106893,40.94115013
52,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7440-70-2,Calcium,3500.0,ppm,,Y,Yes,-74.16106893,40.94115013
53,R10,2/21/1990,1990 Surficial Sediment Investigation,METALS,7782-49-2,Selenium,,ppm,,N,Yes,-74.16106893,40.94115013
54,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,1024-57-3,Heptachlor epoxide,,ppb,,N,Yes,-74.16106893,40.94115013
55,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,1031-07-8,Endosulfan sulfate,,ppb,,N,Yes,-74.16106893,40.94115013
56,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,11096-82-5,Aroclor 1260,,ppb,,N,Yes,-74.16106893,40.94115013
57,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,11097-69-1,Aroclor 1254,,ppb,,N,Yes,-74.16106893,40.94115013
