,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
39,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,55722-26-4,Total Octachlorobiphenyls,0.11,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
40,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,DCBPH,Total Dichlorodiphenyls,1.9,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
41,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,MONOCB,Total Monochlorobiphenyls,,,,N,Yes,-74.1989838036,40.6346144024
42,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,NCBPH,Total Nonachlorobiphenyls,,,,N,Yes,-74.1989838036,40.6346144024
43,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,TECBPH,Total Tetrachlorobiphenyls,42.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
44,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,TPCB-HOMOLOGUE,Total PCBs - Homologue Groups,81.8,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
45,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,HOMOLOGUE,TRICBPH,Total Trichlorobiphenyls,23.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
46,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7429-90-5,Aluminum,21000000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
47,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-89-6,Iron,27000000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
48,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,14600.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
49,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-95-4,Magnesium,9340000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
50,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-96-5,Manganese,246000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
51,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,16.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
52,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-02-0,Nickel,35500.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
53,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-09-7,Potassium,5560000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
54,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-22-4,Silver,970.0,ug/kg,970.0,N,Yes,-74.1989838036,40.6346144024
55,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-23-5,Sodium,2760000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
56,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-28-0,Thallium,850.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
57,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-36-0,Antimony,520.0,ug/kg,520.0,N,Yes,-74.1989838036,40.6346144024
58,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-38-2,Arsenic,6200.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
59,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-39-3,Barium,168000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
60,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-41-7,Beryllium,1100.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
61,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-43-9,Cadmium,200.0,ug/kg,200.0,N,Yes,-74.1989838036,40.6346144024
62,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-47-3,Chromium,37100.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
63,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-48-4,Cobalt,15000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
64,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-50-8,Copper,32200.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
65,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-62-2,Vanadium,35200.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
66,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-66-6,Zinc,68200.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
67,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7440-70-2,Calcium,835000.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
68,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7782-49-2,Selenium,510.0,ug/kg,510.0,N,Yes,-74.1989838036,40.6346144024
69,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MISC,7664-41-7,"Nitrogen, Ammonia (As N)",100000.0,ug/kg,100000.0,N,Yes,-74.1989838036,40.6346144024
70,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MISC,PH,pH,8.19,ph units,,Y,Yes,-74.1989838036,40.6346144024
71,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,2050-68-2,"Dichlorobiphenyl; 4,4'- (PCB 15)",0.53,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
72,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,2051-24-3,Decachlorobiphenyl (PCB 209),0.027,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
73,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,2051-60-7,Chlorobiphenyl; 2- (PCB 1),0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
74,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,2051-62-9,Chlorobiphenyl; 4- (PCB 3),0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
75,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,2136-99-4,"Octachlorobiphenyl; 2,2',3,3',5,5',6,6'- (PCB 202)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
76,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,31508-00-6,"Pentachlorobiphenyl; 2,3',4,4',5- (PCB 118)",1.4,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
77,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32598-10-0,"Tetrachlorobiphenyl; 2,3',4,4'- (PCB 66)",5.1,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
78,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32598-11-1,"Tetrachlorobiphenyl; 2,3',4',5- (PCB 70)",5.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
79,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32598-13-3,"Tetrachlorobiphenyl; 3,3',4,4'- (PCB 77)",0.47,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
80,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32598-14-4,"Pentachlorobiphenyl; 2,3,3',4,4'- (PCB 105)",0.93,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
81,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32690-93-0,"Tetrachlorobiphenyl; 2,4,4',5- (PCB 74)",2.6,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
82,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
83,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,34883-43-7,"Dichlorobiphenyl; 2,4'- (PCB 8)",0.88,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
84,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,35065-27-1,"Hexachlorobiphenyl; 2,2',4,4',5,5'- (PCB 153)",0.5,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
85,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,35065-28-2,"Hexachlorobiphenyl; 2,2',3,4,4',5'- (PCB 138)",0.67,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
86,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,35065-29-3,"Heptachlorobiphenyl; 2,2',3,4,4',5,5'- (PCB 180)",0.4,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
87,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,35065-30-6,"Heptachlorobiphenyl; 2,2',3,3',4,4',5- (PCB 170)",0.14,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
88,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,35693-99-3,"Tetrachlorobiphenyl; 2,2',5,5'- (PCB 52)",4.5,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
89,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,35694-08-7,"Octachlorobiphenyl; 2,2',3,3',4,4',5,5'- (PCB 194)",0.11,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
90,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,37680-65-2,"Trichlorobiphenyl; 2,2',5- (PCB 18)",4.1,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
91,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38380-01-7,"Pentachlorobiphenyl; 2,2',4,4',5- (PCB 99)",0.96,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
92,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38380-02-8,"Pentachlorobiphenyl; 2,2',3,4,5'- (PCB 87)",1.1,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
93,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38380-03-9,"Pentachlorobiphenyl; 2,3,3',4',6- (PCB 110)",1.4,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
94,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38380-04-0,"Hexachlorobiphenyl; 2,2',3,4',5',6- (PCB 149)",0.48,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
95,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38380-07-3,"Hexachlorobiphenyl; 2,2',3,3',4,4'- (PCB 128)",0.11,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
96,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38380-08-4,"Hexachlorobiphenyl; 2,3,3',4,4',5- (PCB 156)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
97,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,38444-90-5,"Trichlorobiphenyl; 3,4,4'- (PCB 37)",1.6,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
98,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,39635-31-9,"Heptachlorobiphenyl; 2,3,3',4,4',5,5'- (PCB 189)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
99,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,40186-71-8,"Octachlorobiphenyl; 2,2',3,3',4,5',6,6'- (PCB 201)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
100,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,40186-72-9,"Nonachlorobiphenyl; 2,2',3,3',4,4',5,5',6- (PCB 206)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
101,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,41464-39-5,"Tetrachlorobiphenyl; 2,2',3,5'- (PCB 44)",3.6,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
102,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,41464-40-8,"Tetrachlorobiphenyl; 2,2',4,5'- (PCB 49)",4.3,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
103,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-63-5,"Hexachlorobiphenyl; 2,2',3,5,5',6- (PCB 151)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
104,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-68-0,"Heptachlorobiphenyl; 2,2',3,4',5,5',6- (PCB 187)",0.2,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
105,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-69-1,"Heptachlorobiphenyl; 2,2',3,4,4',5',6- (PCB 183)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
106,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-70-4,"Heptachlorobiphenyl; 2,2',3,3',4',5,6- (PCB 177)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
107,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-72-6,"Hexachlorobiphenyl; 2,3',4,4',5,5'- (PCB 167)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
108,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-78-2,"Octachlorobiphenyl; 2,2',3,3',4,4',5,6- (PCB 195)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
109,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,52663-79-3,"Nonachlorobiphenyl; 2,2',3,3',4,4',5,6,6'- (PCB 207)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
110,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,56558-17-9,"Pentachlorobiphenyl; 2,3',4,4',6- (PCB 119)",0.099,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
111,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
112,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,59291-65-5,"Hexachlorobiphenyl; 2,3',4,4',5',6- (PCB 168)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
113,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,65510-44-3,"Pentachlorobiphenyl; 2',3,4,4',5- (PCB 123)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
114,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,69782-90-7,"Hexachlorobiphenyl; 2,3,3',4,4',5'- (PCB 157)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
115,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,7012-37-5,"Trichlorobiphenyl; 2,4,4'- (PCB 28)",4.4,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
116,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,70362-50-4,"Tetrachlorobiphenyl; 3,4,4',5- (PCB 81)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
117,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,74472-37-0,"Pentachlorobiphenyl; 2,3,4,4',5- (PCB 114)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
118,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,74472-38-1,"Pentachlorobiphenyl; 2,3,4,4',6- (PCB 115)",0.1,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
